sha256,kept_image_id,kept_source_dataset,kept_source_relative_path,discarded_source_dataset,discarded_source_relative_path,discarded_source_filename
5ca5b34d87c7ff8d25f9a2b4448339527c22c9291f11ae582a43477456cee941,img_00000393,01_kaggle_weapon,weapon_detection/train/images/Sword_6.jpeg,01_kaggle_weapon,weapon_detection/train/images/Sword_76.jpeg,Sword_76.jpeg
256828a954f28122eec3e6ab8a8d8da3cc07b56db774dbc5462303969399d9b1,img_00000403,01_kaggle_weapon,weapon_detection/train/images/Sword_78.jpeg,01_kaggle_weapon,weapon_detection/train/images/Sword_8.jpeg,Sword_8.jpeg
c9e7e10d054bfe2950db847d74258f757f36e14824eda6b68b85ff10266b422a,img_00000355,01_kaggle_weapon,weapon_detection/train/images/Sword_10.jpeg,01_kaggle_weapon,weapon_detection/train/images/Sword_80.jpeg,Sword_80.jpeg
e5f8af1ab72b583f6771f7590378b88b99c132e134a00d5064e0e7a222c654eb,img_00000360,01_kaggle_weapon,weapon_detection/train/images/Sword_17.jpeg,01_kaggle_weapon,weapon_detection/train/images/Sword_87.jpeg,Sword_87.jpeg
fdc2c589e5c509ee892aed0a1bfbc922e51191ee19afcdfbea48b20bc2a1134d,img_00000361,01_kaggle_weapon,weapon_detection/train/images/Sword_18.jpeg,01_kaggle_weapon,weapon_detection/train/images/Sword_88.jpeg,Sword_88.jpeg
1a660198564e638630fe777eaf61417b6b952fbb722626e68b0159fc66b01a21,img_00000363,01_kaggle_weapon,weapon_detection/train/images/Sword_20.jpeg,01_kaggle_weapon,weapon_detection/train/images/Sword_90.jpeg,Sword_90.jpeg
06597a254884d224330e3c6eb9680742effd76780a08d4562e9ecc404b9f58d6,img_00000364,01_kaggle_weapon,weapon_detection/train/images/Sword_22.jpeg,01_kaggle_weapon,weapon_detection/train/images/Sword_92.jpeg,Sword_92.jpeg
ecfaff6b0a82e2da9b6ad851a504144cbd488df6f90d48a9ad92ce37224613ed,img_00000365,01_kaggle_weapon,weapon_detection/train/images/Sword_23.jpeg,01_kaggle_weapon,weapon_detection/train/images/Sword_93.jpeg,Sword_93.jpeg
1092d784ad86b3197829861acc750f38b5a3477cff6f5839877372fbf0edd6b3,img_00000366,01_kaggle_weapon,weapon_detection/train/images/Sword_24.jpeg,01_kaggle_weapon,weapon_detection/train/images/Sword_94.jpeg,Sword_94.jpeg
18fd98a110fa0681ef704a0532c2e375eebe0ccef8346253e815dab59646ab2f,img_00000368,01_kaggle_weapon,weapon_detection/train/images/Sword_27.jpeg,01_kaggle_weapon,weapon_detection/train/images/Sword_97.jpeg,Sword_97.jpeg
3446d31b042ca2d0dadf9f77bb85f935339acd80c58959178de035a52ead0554,img_00000369,01_kaggle_weapon,weapon_detection/train/images/Sword_28.jpeg,01_kaggle_weapon,weapon_detection/train/images/Sword_98.jpeg,Sword_98.jpeg
3df5b7a968dc6c91265468c6d6ed3286c3f8a914f865f9550af76469c0d1e20e,img_00000007,01_kaggle_weapon,weapon_detection/train/images/Automatic Rifle_100.jpeg,01_kaggle_weapon,weapon_detection/val/images/Automatic Rifle_40.jpeg,Automatic Rifle_40.jpeg
c114337677bf0aba53ccf48422f1ee164838b275052d293c62fda765170778d2,img_00000029,01_kaggle_weapon,weapon_detection/train/images/Automatic Rifle_4.jpeg,01_kaggle_weapon,weapon_detection/val/images/Automatic Rifle_62.jpeg,Automatic Rifle_62.jpeg
c924e05c15699f6b0489ca42f24e2841f6749607d0d68520ceb053a9838e2144,img_00000009,01_kaggle_weapon,weapon_detection/train/images/Automatic Rifle_12.jpeg,01_kaggle_weapon,weapon_detection/val/images/Automatic Rifle_70.jpeg,Automatic Rifle_70.jpeg
cba6d7319555ec1321ac4c6dac6bba8ee65c2b95ca414390913402516bcb64ab,img_00000407,01_kaggle_weapon,weapon_detection/val/images/Automatic Rifle_19.jpeg,01_kaggle_weapon,weapon_detection/val/images/Automatic Rifle_77.jpeg,Automatic Rifle_77.jpeg
1ee955e9abb3442b27430a0f9853938280a08eb2c894e8bbd5da0f2cb454b50e,img_00000044,01_kaggle_weapon,weapon_detection/train/images/Automatic Rifle_67.jpeg,01_kaggle_weapon,weapon_detection/val/images/Automatic Rifle_9.jpeg,Automatic Rifle_9.jpeg
ef906c1033bb3459b4a74697126b39e85942d9d7e2c4805da81000a4e619ac39,img_00000078,01_kaggle_weapon,weapon_detection/train/images/Bazooka_8.jpeg,01_kaggle_weapon,weapon_detection/val/images/Bazooka_71.jpeg,Bazooka_71.jpeg
cfdd210f4c7cbaf950a906cec6e5f373cc3ee41525b98c36c91f8f27d849b218,img_00000049,01_kaggle_weapon,weapon_detection/train/images/Bazooka_11.png,01_kaggle_weapon,weapon_detection/val/images/Bazooka_76.png,Bazooka_76.png
7ec98855dd0534faf544012fdd44a1da79c9d1a5af097d91b847c502ae456a1a,img_00000051,01_kaggle_weapon,weapon_detection/train/images/Bazooka_13.jpeg,01_kaggle_weapon,weapon_detection/val/images/Bazooka_78.jpeg,Bazooka_78.jpeg
d1a0e0efd878d54e141d8a254728e7c04d09f11325aac0e6798c2d63bf98b29b,img_00000054,01_kaggle_weapon,weapon_detection/train/images/Bazooka_17.jpeg,01_kaggle_weapon,weapon_detection/val/images/Bazooka_82.jpeg,Bazooka_82.jpeg
fd835a21532d3817e63c1f13582b026d9c9fc5a798fcd9cc87d4bdc805cfabf4,img_00000056,01_kaggle_weapon,weapon_detection/train/images/Bazooka_20.jpeg,01_kaggle_weapon,weapon_detection/val/images/Bazooka_86.jpeg,Bazooka_86.jpeg
5740f7a2ceef3897c4bfd27a41202d085e4cf24508ff4dba99283ad116884d1e,img_00000114,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_67.jpeg,01_kaggle_weapon,weapon_detection/val/images/Grenade Launcher_13.jpeg,Grenade Launcher_13.jpeg
aa94579614253fed0819a55a27371810d1db1efd3e688d94a81c18280e9e6023,img_00000118,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_79.jpeg,01_kaggle_weapon,weapon_detection/val/images/Grenade Launcher_21.jpeg,Grenade Launcher_21.jpeg
e21f29d7300fea54c7e34c77647e0a2c0ea519f5ceeb79e3a251027a0502573a,img_00000119,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_80.jpeg,01_kaggle_weapon,weapon_detection/val/images/Grenade Launcher_22.jpeg,Grenade Launcher_22.jpeg
7c9fab78f3f7e080860a1d0a52cdb3590defb7e0837bd03bfc2dd9e45ec9bdbc,img_00000123,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_95.jpeg,01_kaggle_weapon,weapon_detection/val/images/Grenade Launcher_34.jpeg,Grenade Launcher_34.jpeg
f4ed7464a1dde06d5820fec18d3bc13d42e796444caadb80deb5a6edd1677925,img_00000109,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_57.jpeg,01_kaggle_weapon,weapon_detection/val/images/Grenade Launcher_4.jpeg,Grenade Launcher_4.jpeg
434c27c37e2f2f72a2ba91fd2f3ec9418b529da647b6c6614d3ab27030e9c054,img_00000122,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_9.jpeg,01_kaggle_weapon,weapon_detection/val/images/Grenade Launcher_62.jpeg,Grenade Launcher_62.jpeg
7692d6fa82c118c772653f3edd76937d7261bc795ea186206a139c20e0e4ced6,img_00000419,01_kaggle_weapon,weapon_detection/val/images/Grenade Launcher_20.jpeg,01_kaggle_weapon,weapon_detection/val/images/Grenade Launcher_78.jpeg,Grenade Launcher_78.jpeg
c20c69e5f7f6fc323d3419a2c0e25d135f370da35b8c23132fcb7c4d3df42496,img_00000090,01_kaggle_weapon,weapon_detection/train/images/Grenade Launcher_24.jpeg,01_kaggle_weapon,weapon_detection/val/images/Grenade Launcher_83.jpeg,Grenade Launcher_83.jpeg
352cb9360f7b36a08854bcacebc292b257330183c54a120da674b72ce71f1618,img_00000162,01_kaggle_weapon,weapon_detection/train/images/Handgun_85.jpeg,01_kaggle_weapon,weapon_detection/val/images/Handgun_27.jpeg,Handgun_27.jpeg
e97a4ad59f9f63dbd298b909d5aa5b7f27d738015018e970524ab7863d1c41e7,img_00000163,01_kaggle_weapon,weapon_detection/train/images/Handgun_89.jpeg,01_kaggle_weapon,weapon_detection/val/images/Handgun_31.jpeg,Handgun_31.jpeg
26596381c8b153d9f8fddc69d6441a854b8b358520371de5100ea501e164fda7,img_00000166,01_kaggle_weapon,weapon_detection/train/images/Handgun_91.jpeg,01_kaggle_weapon,weapon_detection/val/images/Handgun_32.jpeg,Handgun_32.jpeg
948b21d06f447cf3b824ac0335e16b5ae96588b64bb9b5ff5116a161961e5cb7,img_00000168,01_kaggle_weapon,weapon_detection/train/images/Handgun_97.jpeg,01_kaggle_weapon,weapon_detection/val/images/Handgun_36.jpeg,Handgun_36.jpeg
6935212f247479338ab542412da10d41196b6e5e1f3d2636338f3b1071e8cedf,img_00000136,01_kaggle_weapon,weapon_detection/train/images/Handgun_26.jpeg,01_kaggle_weapon,weapon_detection/val/images/Handgun_81.jpeg,Handgun_81.jpeg
85ef98c9a91829adf033e7627ecc3b896abd218cfd4d37a01bf53819d8ffae04,img_00000141,01_kaggle_weapon,weapon_detection/train/images/Handgun_33.png,01_kaggle_weapon,weapon_detection/val/images/Handgun_92.png,Handgun_92.png
165a322d3865296d214562a6a3425ac873b843c1aa7b6e7764aa08678ac6b862,img_00000143,01_kaggle_weapon,weapon_detection/train/images/Handgun_37.jpeg,01_kaggle_weapon,weapon_detection/val/images/Handgun_99.jpeg,Handgun_99.jpeg
8c1595a0cad09b7863b865fdc61a0eb0217c28a546fe8aa1064115787e8a85df,img_00000211,01_kaggle_weapon,weapon_detection/train/images/Knife_74.jpeg,01_kaggle_weapon,weapon_detection/val/images/Knife_11.jpeg,Knife_11.jpeg
6f24751253a8aa3ffa536a921d05c1f66e64e41e77492a8f8cae363d94faa136,img_00000214,01_kaggle_weapon,weapon_detection/train/images/Knife_84.jpeg,01_kaggle_weapon,weapon_detection/val/images/Knife_19.jpeg,Knife_19.jpeg
8dfc32000fda5a9505874fd605b5572acd9ba6dced62154188aa514e5c066c65,img_00000215,01_kaggle_weapon,weapon_detection/train/images/Knife_88.jpeg,01_kaggle_weapon,weapon_detection/val/images/Knife_24.jpeg,Knife_24.jpeg
5d9641b8bcab66e16267f2c4cccbcfda9b40517bcce7c5ea6a7451d3fe06b522,img_00000189,01_kaggle_weapon,weapon_detection/train/images/Knife_4.jpeg,01_kaggle_weapon,weapon_detection/val/images/Knife_66.jpeg,Knife_66.jpeg
4269273303fed105d08334fdef8db7c8d64917c8f2db996d0edb8b315f440bcb,img_00000171,01_kaggle_weapon,weapon_detection/train/images/Knife_12.jpeg,01_kaggle_weapon,weapon_detection/val/images/Knife_75.jpeg,Knife_75.jpeg
cab6f1798198535a2cfc1cb6097d7424791e6e1c2ec1cdca85d0f97ffed0bbba,img_00000172,01_kaggle_weapon,weapon_detection/train/images/Knife_13.jpeg,01_kaggle_weapon,weapon_detection/val/images/Knife_76.jpeg,Knife_76.jpeg
fa0944a042d106b62eb0fc403ede717572d9d9092ec394192d4295e460484899,img_00000179,01_kaggle_weapon,weapon_detection/train/images/Knife_26.jpeg,01_kaggle_weapon,weapon_detection/val/images/Knife_90.jpeg,Knife_90.jpeg
acbcff2a817f7becb881f6783df7f4d1bc70a66adfb5f8f042338c83d7b16e08,img_00000181,01_kaggle_weapon,weapon_detection/train/images/Knife_28.png,01_kaggle_weapon,weapon_detection/val/images/Knife_92.png,Knife_92.png
d68e07692587ed37871bed323f6e1634f9d509f16acf6527310e0a955a588ce5,img_00000253,01_kaggle_weapon,weapon_detection/train/images/Shotgun_80.jpeg,01_kaggle_weapon,weapon_detection/val/images/Shotgun_16.jpeg,Shotgun_16.jpeg
a474119041a0116bc86c22168b58665e7a68e4d7a2480926353437800a8b43f3,img_00000255,01_kaggle_weapon,weapon_detection/train/images/Shotgun_98.jpeg,01_kaggle_weapon,weapon_detection/val/images/Shotgun_33.jpeg,Shotgun_33.jpeg
2a9295262e171c0ac2fc90733bb3c74317e7787e049c0d29ed68577be709cd22,img_00000228,01_kaggle_weapon,weapon_detection/train/images/Shotgun_3.jpeg,01_kaggle_weapon,weapon_detection/val/images/Shotgun_64.jpeg,Shotgun_64.jpeg
8765f25d7d48dc8c09cfff4561998a92cf384b61340c6e14cf88bc0c2fad7b83,img_00000247,01_kaggle_weapon,weapon_detection/train/images/Shotgun_6.png,01_kaggle_weapon,weapon_detection/val/images/Shotgun_67.png,Shotgun_67.png
39fd5881fb21f81f886cc80fc4847ea5efcccc2d39e3926baece68022e908786,img_00000298,01_kaggle_weapon,weapon_detection/train/images/SMG_73.jpeg,01_kaggle_weapon,weapon_detection/val/images/SMG_11.jpeg,SMG_11.jpeg
bbf2bf504c1e1986416abbfec8fa31a15b0e15273eba0a019e8fb069c4fffcf1,img_00000301,01_kaggle_weapon,weapon_detection/train/images/SMG_79.jpeg,01_kaggle_weapon,weapon_detection/val/images/SMG_16.jpeg,SMG_16.jpeg
ad977932f18ad61980adb94b5df2522d0e786fb4de049424573d069b84316e36,img_00000304,01_kaggle_weapon,weapon_detection/train/images/SMG_87.jpeg,01_kaggle_weapon,weapon_detection/val/images/SMG_22.jpeg,SMG_22.jpeg
a81c0d49edd63281e86211919701ec8524cc140dd3188ab8b7704fc833f3c875,img_00000306,01_kaggle_weapon,weapon_detection/train/images/SMG_96.jpeg,01_kaggle_weapon,weapon_detection/val/images/SMG_31.jpeg,SMG_31.jpeg
4be8234f66dc31fefd7f2de7c501f03d0c9857e241d702dda85a96f54ecf2a9b,img_00000261,01_kaggle_weapon,weapon_detection/train/images/SMG_17.jpeg,01_kaggle_weapon,weapon_detection/val/images/SMG_81.jpeg,SMG_81.jpeg
76c7616d39be2369524d87dc1238e867ce7ada4893105742a9e1fec2d3a19887,img_00000445,01_kaggle_weapon,weapon_detection/val/images/SMG_19.jpeg,01_kaggle_weapon,weapon_detection/val/images/SMG_83.jpeg,SMG_83.jpeg
cc64f5e39559875162b27e9d5270e183e2a1147b821d1027c76baf98606c2ad2,img_00000264,01_kaggle_weapon,weapon_detection/train/images/SMG_21.jpeg,01_kaggle_weapon,weapon_detection/val/images/SMG_86.jpeg,SMG_86.jpeg
08dc0c0d2c7db5e4d740017e35493a351ad0d1cffce33dfccafe52f3d00a3ffb,img_00000267,01_kaggle_weapon,weapon_detection/train/images/SMG_25.png,01_kaggle_weapon,weapon_detection/val/images/SMG_90.png,SMG_90.png
e2af1a2f8c96c980dd420a0c3a9e981da025df5a7ae5cd7668c1f8d4a609314d,img_00000273,01_kaggle_weapon,weapon_detection/train/images/SMG_30.jpeg,01_kaggle_weapon,weapon_detection/val/images/SMG_95.jpeg,SMG_95.jpeg
dc1930f81a660e45fb85db1f1718758cc3ca141e304ac3a80d457884cbf77e50,img_00000346,01_kaggle_weapon,weapon_detection/train/images/Sniper_67.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sniper_11.jpeg,Sniper_11.jpeg
8e18dbc0e0c759ae5f14b9ad3ee82bfa806c924b52d263388e6b6f6317b6525f,img_00000347,01_kaggle_weapon,weapon_detection/train/images/Sniper_68.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sniper_12.jpeg,Sniper_12.jpeg
edbdb9fdf92bb6f977925a1ed5c221f44cae36d5fca4d2c59b6fbc28db459c4f,img_00000348,01_kaggle_weapon,weapon_detection/train/images/Sniper_69.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sniper_13.jpeg,Sniper_13.jpeg
c05ee7fe0e000772a2c1fafc9b87ddcd0de3da62ee568523b2350f41487323ef,img_00000349,01_kaggle_weapon,weapon_detection/train/images/Sniper_70.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sniper_14.jpeg,Sniper_14.jpeg
44c53e0b31021936482ff984c31342c9fd13e089de76f7b4262f3f6f8682c34a,img_00000352,01_kaggle_weapon,weapon_detection/train/images/Sniper_81.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sniper_22.jpeg,Sniper_22.jpeg
3a4ac1ac452783aef4783e05a6c45c918a20af06f818ec07f78e4bb8519e2b5f,img_00000341,01_kaggle_weapon,weapon_detection/train/images/Sniper_59.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sniper_3.jpeg,Sniper_3.jpeg
a403578886120c5e10a5353086337d1e71ccf3bbe22f82961790f2af96f9ee3f,img_00000354,01_kaggle_weapon,weapon_detection/train/images/Sniper_97.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sniper_36.jpeg,Sniper_36.jpeg
d926966d723997b58dcaa6be76c056925580bc0176861275f7a67183f5ab0170,img_00000342,01_kaggle_weapon,weapon_detection/train/images/Sniper_62.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sniper_6.jpeg,Sniper_6.jpeg
f504972e4cf3e08e91c08fc1ede257879161ee06d706a99fc9c73da915ca5ad7,img_00000327,01_kaggle_weapon,weapon_detection/train/images/Sniper_4.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sniper_60.jpeg,Sniper_60.jpeg
3982876be6a9759a00ca8c94f7ec2c1e8ff76bdf722a48ef437a50ec1d9e3496,img_00000453,01_kaggle_weapon,weapon_detection/val/images/Sniper_18.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sniper_75.jpeg,Sniper_75.jpeg
c717d699d877c51a1834e945ae6a94fa12ffecc352c0893b01650b899e42e309,img_00000311,01_kaggle_weapon,weapon_detection/train/images/Sniper_19.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sniper_78.jpeg,Sniper_78.jpeg
3000cef50f6a07c854c3fa5003b2791b45131b75b20ec134655153c6cf21644f,img_00000320,01_kaggle_weapon,weapon_detection/train/images/Sniper_29.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sniper_89.jpeg,Sniper_89.jpeg
15f7f374bd5d6fe1c7af06acabf4e45e3fc195d4600fd7a3db5bff6dd0784982,img_00000325,01_kaggle_weapon,weapon_detection/train/images/Sniper_37.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sniper_98.jpeg,Sniper_98.jpeg
965cc13f3d44cfb2823922b084909661066abbccccc655842a9882b5c75be90f,img_00000405,01_kaggle_weapon,weapon_detection/train/images/Sword_82.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sword_12.jpeg,Sword_12.jpeg
7a824a26475f175cbe338ef6fdd7fe0d6a7a60ddad57be02c3cfd59d861cb6ec,img_00000406,01_kaggle_weapon,weapon_detection/train/images/Sword_91.png,01_kaggle_weapon,weapon_detection/val/images/Sword_21.png,Sword_21.png
f0420796f9ee04a1dfcd6148bd0cb4bb74c119e9550eb40e6e15031e6d0873c9,img_00000402,01_kaggle_weapon,weapon_detection/train/images/Sword_74.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sword_4.jpeg,Sword_4.jpeg
3e69526b668a2369b7e05b5b736b873d815de3b6948f3dc1bf58ecadc937c4af,img_00000462,01_kaggle_weapon,weapon_detection/val/images/Sword_7.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sword_77.jpeg,Sword_77.jpeg
c54b2cef989b191fc9ac3fda6a100f5764b2f37f77cf525a326cb921d810bf75,img_00000357,01_kaggle_weapon,weapon_detection/train/images/Sword_11.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sword_81.jpeg,Sword_81.jpeg
6b6d915f9c8beebd312468f123b5a851f50e07adec6ab05e3604ab8340e306af,img_00000358,01_kaggle_weapon,weapon_detection/train/images/Sword_13.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sword_83.jpeg,Sword_83.jpeg
98736bd9e5ebd604024bdc6ca7f806c6e66aec30c682d6221d4407c0a0d4733f,img_00000359,01_kaggle_weapon,weapon_detection/train/images/Sword_14.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sword_84.jpeg,Sword_84.jpeg
4439ed61ae593b4c3bb41fe2e5da2887b0becdc21fcc0d0f6bf884056f18e0ac,img_00000457,01_kaggle_weapon,weapon_detection/val/images/Sword_16.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sword_86.jpeg,Sword_86.jpeg
760470cbf3d271c66fe637eb9df12e40d5dfa380ad78981b91c3c5678fab0b5d,img_00000362,01_kaggle_weapon,weapon_detection/train/images/Sword_19.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sword_89.jpeg,Sword_89.jpeg
72e4886967b6632e66e052e56483573523c3c3ac4fa5b4db99409b8b3d721c60,img_00000404,01_kaggle_weapon,weapon_detection/train/images/Sword_79.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sword_9.jpeg,Sword_9.jpeg
581e93ab60322f9a3b645dae2e71c6d5c0449fe39f6946265d4c9a62f90d32a1,img_00000367,01_kaggle_weapon,weapon_detection/train/images/Sword_26.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sword_96.jpeg,Sword_96.jpeg
c0e1d2ae848eec92fb73c3e015099433467a1f1ec6650c2607cc3ab12f2e0708,img_00000370,01_kaggle_weapon,weapon_detection/train/images/Sword_29.jpeg,01_kaggle_weapon,weapon_detection/val/images/Sword_99.jpeg,Sword_99.jpeg
f92f438dab77d80dce2ded4f8b698ae9812d9e14aa57bfc90562237e67e8a7f0,img_00001633,02_deepfirearm,test/database_image/Colt+1873+Single+Action+Army_0082.jpg,02_deepfirearm,test/database_image/Colt+1873+Single+Action+Army_0192.jpg,Colt+1873+Single+Action+Army_0192.jpg
096423928009f22756da36323915df9b9074b65561ac0cb1a96479be0bfe639a,img_00001647,02_deepfirearm,test/database_image/Colt+1873+Single+Action+Army_0123.jpg,02_deepfirearm,test/database_image/Colt+1873+Single+Action+Army_0199.jpg,Colt+1873+Single+Action+Army_0199.jpg
e9017228a64f9acb9ea89820c5adbb4af457a9302148862d9b99b49f2150d57a,img_00001698,02_deepfirearm,test/database_image/Colt+1873+Single+Action+Army_0283.jpg,02_deepfirearm,test/database_image/Colt+1873+Single+Action+Army_0289.jpg,Colt+1873+Single+Action+Army_0289.jpg
6543024dfa9a961801af891d49a6c7b32de09f0ff08cb1ff0bdd0a1e3de1fdcd,img_00001704,02_deepfirearm,test/database_image/Colt+1873+Single+Action+Army_0304.jpg,02_deepfirearm,test/database_image/Colt+1873+Single+Action+Army_0309.jpg,Colt+1873+Single+Action+Army_0309.jpg
033cab687463700797c59a10a11b6e53957a21fb6eb7a712821396fe7df4c142,img_00001613,02_deepfirearm,test/database_image/Colt+1873+Single+Action+Army_0032.jpg,02_deepfirearm,test/database_image/Colt+1873+Single+Action+Army_0323.jpg,Colt+1873+Single+Action+Army_0323.jpg
127a571b17ac8521f28030e618ff46821891d3184a226ef45064c0b4bab70f72,img_00001702,02_deepfirearm,test/database_image/Colt+1873+Single+Action+Army_0293.jpg,02_deepfirearm,test/database_image/Colt+1873+Single+Action+Army_0334.jpg,Colt+1873+Single+Action+Army_0334.jpg
d26711ce3ac09a35cf01b259cd1165fba05ca470bc2baf23044d239fe267ce81,img_00001489,02_deepfirearm,test/database_image/Colt+1851+Navy+revolver_0139.jpg,02_deepfirearm,test/database_image/Colt+Dragon+1848+Pocket+Pistol_0095.jpg,Colt+Dragon+1848+Pocket+Pistol_0095.jpg
58873f89227f1fcd8700ed14f041819bcb14802174b514a3439506c0c4f51e1f,img_00001425,02_deepfirearm,test/database_image/Colt+1851+Navy+revolver_0013.jpg,02_deepfirearm,test/database_image/Colt+Dragon+1848+Pocket+Pistol_0163.jpg,Colt+Dragon+1848+Pocket+Pistol_0163.jpg
f68f88e5befd83cd60b54549c7f42c82346479fb709767f6acbda6671adc86c6,img_00001512,02_deepfirearm,test/database_image/Colt+1851+Navy+revolver_0185.jpg,02_deepfirearm,test/database_image/Colt+Dragon+1848+Pocket+Pistol_0182.jpg,Colt+Dragon+1848+Pocket+Pistol_0182.jpg
76f9771e42821c49bf26069a443cbe0ee17e72ac2dbc53a8a0391072c0ad30de,img_00001416,02_deepfirearm,test/database_image/Colt+1851+Navy+revolver_0002.jpg,02_deepfirearm,test/database_image/Colt+Dragon+1848+Pocket+Pistol_0312.jpg,Colt+Dragon+1848+Pocket+Pistol_0312.jpg
74c9f08683fe8d185fd05698e3550331b982b154e708e7d5be15769e6eb931e0,img_00002737,02_deepfirearm,test/database_image/M8+Flare+Pistol_0107.jpg,02_deepfirearm,test/database_image/M8+Flare+Pistol_0289.jpg,M8+Flare+Pistol_0289.jpg
c07758de7687dd0bc445cf66cc59f762eb1b422e2f974a664e118af4655f633d,img_00002747,02_deepfirearm,test/database_image/M8+Flare+Pistol_0206.jpg,02_deepfirearm,test/database_image/M8+Flare+Pistol_0290.jpg,M8+Flare+Pistol_0290.jpg
e69e6ac79f41cbb17c7adebc189c89f06374fde5281affa4b3b1fe36730c6c3a,img_00002721,02_deepfirearm,test/database_image/M8+Flare+Pistol_0012.jpg,02_deepfirearm,test/database_image/M8+Flare+Pistol_0297.jpg,M8+Flare+Pistol_0297.jpg
78c8813449152a55988129b9b4c82cbe24665d3a2ef9e152e747c22e9655426e,img_00002727,02_deepfirearm,test/database_image/M8+Flare+Pistol_0044.jpg,02_deepfirearm,test/database_image/M8+Flare+Pistol_0301.jpg,M8+Flare+Pistol_0301.jpg
