bundle_id,suffix,has_embedded_metadata,sensitive_hits,sensitive_hit_count,metadata_keys
bundle_000197,.jpeg,true,,0,format;height;info:comment;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000198,.jpeg,true,,0,format;height;info:comment;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000199,.jpeg,true,,0,format;height;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:progression;info:progressive;mode;width
bundle_000200,.jpeg,true,,0,format;height;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:progression;info:progressive;mode;width
bundle_000201,.jpg,true,,0,format;height;info:comment;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000202,.jpg,true,,0,format;height;info:comment;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000203,.jpg,true,,0,format;height;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:progression;info:progressive;mode;width
bundle_000204,.jpg,true,,0,format;height;info:comment;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:progression;info:progressive;mode;width
bundle_000205,.jpg,true,,0,exif:316;format;height;info:comment;info:dpi;info:exif;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000206,.jpg,true,,0,format;height;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000207,.jpg,true,,0,format;height;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:progression;info:progressive;mode;width
bundle_000208,.jpg,true,,0,format;height;info:dpi;info:icc_profile;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:progression;info:progressive;mode;width
bundle_000209,.jpg,true,,0,format;height;info:dpi;info:icc_profile;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:progression;info:progressive;mode;width
bundle_000210,.jpg,true,,0,format;height;info:dpi;info:icc_profile;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:progression;info:progressive;mode;width
bundle_000211,.jpg,true,,0,format;height;info:dpi;info:icc_profile;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:progression;info:progressive;mode;width
bundle_000212,.jpg,true,,0,format;height;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:progression;info:progressive;mode;width
bundle_000213,.jpg,true,,0,format;height;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000214,.jpg,true,,0,format;height;info:dpi;info:icc_profile;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:progression;info:progressive;mode;width
bundle_000215,.jpg,true,,0,format;height;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000216,.jpg,true,,0,format;height;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000217,.jpg,true,,0,format;height;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
